50-cells.html:30 -	time	id	type	x	y
50-cells.html:128 -	80	36	1	117.12935323383088	108.0298507462687
50-cells.html:128 -	80	37	1	56.48258706467661	114.60696517412936
50-cells.html:128 -	80	38	1	111.38308457711446	62.845771144278594
50-cells.html:128 -	80	39	1	136.0845771144279	48.666666666666686
50-cells.html:128 -	80	40	1	54.4	128.6900000000001
50-cells.html:128 -	80	41	1	143.11940298507463	86.75124378109456
50-cells.html:128 -	80	42	1	13.70646766169154	82.6666666666667
50-cells.html:128 -	80	43	1	3.6517412935323414	84.50746268656718
50-cells.html:128 -	80	44	1	38.596059113300484	32.08374384236453
50-cells.html:128 -	80	45	1	51.415841584158414	44.277227722772274
50-cells.html:128 -	80	46	1	71.06467661691539	117.22885572139309
50-cells.html:128 -	80	47	1	102.8756218905473	18.66666666666667
50-cells.html:128 -	80	48	1	104.14427860696519	87.96517412935322
50-cells.html:128 -	80	49	1	82.00999999999998	16.310000000000002
50-cells.html:128 -	80	50	1	11.393034825870647	115.41293532338307
50-cells.html:128 -	90	1	1	70.04975124378112	69.33333333333331
50-cells.html:128 -	90	2	1	2.0594059405940586	125.45049504950502
50-cells.html:128 -	90	3	1	82.40796019900496	83.46766169154228
50-cells.html:128 -	90	4	1	18.35820895522389	42.631840796019866
50-cells.html:128 -	90	5	1	3.752475247524754	32.08910891089107
50-cells.html:128 -	90	6	1	104.3582089552239	5.53731343283582
50-cells.html:128 -	90	7	1	69.07462686567166	11.497512437810942
50-cells.html:128 -	90	8	1	139.32338308457702	74.32835820895524
50-cells.html:128 -	90	9	1	101.30845771144283	132.318407960199
50-cells.html:128 -	90	10	1	134.64179104477597	65.07462686567165
50-cells.html:128 -	90	11	1	104.64676616915425	110.98507462686571
50-cells.html:128 -	90	12	1	123.14925373134326	39.50746268656718
50-cells.html:128 -	90	13	1	125.65671641791045	144.12935323383084
50-cells.html:128 -	90	14	1	128.1890547263682	130.19900497512447
50-cells.html:128 -	90	15	1	143.9502487562189	42.885572139303456
50-cells.html:128 -	90	16	1	62.537313432835816	22.995024875621887
50-cells.html:128 -	90	17	1	74.15422885572136	58.92039800995024
50-cells.html:128 -	90	18	1	37.726368159204	48.12437810945273
50-cells.html:128 -	90	19	1	93.52970297029694	122.41584158415847
50-cells.html:128 -	90	20	1	144.35	22.40500000000002
50-cells.html:128 -	90	21	1	24.25373134328359	82.28855721393035
50-cells.html:128 -	90	22	1	111.31343283582092	145.23383084577114
50-cells.html:128 -	90	23	1	40.79104477611941	125.8407960199005
50-cells.html:128 -	90	24	1	50.58706467661693	4.965174129353238
50-cells.html:128 -	90	25	1	113.3233830845771	131.8457711442787
50-cells.html:128 -	90	26	1	5.507462686567164	17.77611940298507
50-cells.html:128 -	90	27	1	80.5841584158416	119.25742574257426
50-cells.html:128 -	90	28	1	123.60696517412939	54.90547263681592
50-cells.html:128 -	90	29	1	56.975124378109456	85.98009950248755
50-cells.html:128 -	90	30	1	33.0497512437811	136.8955223880597
50-cells.html:128 -	90	31	1	67.78500000000004	79.925
50-cells.html:128 -	90	32	1	77.81094527363189	145.4129353233832
50-cells.html:128 -	90	33	1	51.73631840796019	29.800995024875625
50-cells.html:128 -	90	34	1	146.10945273631842	98.73631840796021
50-cells.html:128 -	90	35	1	8.263681592039797	45.89552238805972
50-cells.html:128 -	90	36	1	116.45273631840796	108.19900497512437
50-cells.html:128 -	90	37	1	56.92079207920795	115.29702970297026
50-cells.html:128 -	90	38	1	110.9601990049751	63.422885572139286
50-cells.html:128 -	90	39	1	136.17412935323375	48.9850746268657
50-cells.html:128 -	90	40	1	55.01990049751245	130.14925373134315
50-cells.html:128 -	90	41	1	143.16915422885572	86.85074626865674
50-cells.html:128 -	90	42	1	14.134328358208952	83.5870646766169
50-cells.html:128 -	90	43	1	3.7100000000000004	84.24999999999999
50-cells.html:128 -	90	44	1	38.57213930348259	30.880597014925357
50-cells.html:128 -	90	45	1	50.295000000000016	44.73000000000001
50-cells.html:128 -	90	46	1	71.55721393034828	116.18905472636813
50-cells.html:128 -	90	47	1	103.05472636815915	18.243781094527353
50-cells.html:128 -	90	48	1	104.480198019802	86.39108910891089
50-cells.html:128 -	90	49	1	81.86138613861382	16.400990099009896
50-cells.html:128 -	90	50	1	11.243781094527362	115.49253731343285
50-cells.html:128 -	100	1	1	69.2587064676617	69.10447761194034
50-cells.html:128 -	100	2	1	1.955445544554456	123.21287128712876
50-cells.html:128 -	100	3	1	82.745	83.83499999999997
50-cells.html:128 -	100	4	1	18.393034825870632	42.14925373134327
50-cells.html:128 -	100	5	1	3.3482587064676617	31.900497512437813
50-cells.html:128 -	100	6	1	105.1542288557214	5.353233830845772
50-cells.html:128 -	100	7	1	68.98009950248753	11.845771144278604
50-cells.html:128 -	100	8	1	139.47524752475246	74.11881188118811
50-cells.html:128 -	100	9	1	101.19402985074628	132.08457711442787
50-cells.html:128 -	100	10	1	133.49500000000003	65.05500000000002
50-cells.html:128 -	100	11	1	103.84079601990047	110.08955223880595
50-cells.html:128 -	100	12	1	123.21393034825869	39.26368159203981
50-cells.html:128 -	100	13	1	125.19999999999996	144.435
50-cells.html:128 -	100	14	1	128.71144278606974	130.76616915422883
50-cells.html:128 -	100	15	1	143.325	42.31500000000001
50-cells.html:128 -	100	16	1	62.84499999999999	23.24500000000001
50-cells.html:128 -	100	17	1	73.76999999999998	58.14999999999999
50-cells.html:128 -	100	18	1	36.8855721393035	45.95522388059701
50-cells.html:128 -	100	19	1	93.08955223880601	122.11940298507456
50-cells.html:128 -	100	20	1	143.98999999999995	22.68500000000001
50-cells.html:128 -	100	21	1	23.990049751243788	82.15920398009953
50-cells.html:128 -	100	22	1	111.39000000000001	145.15000000000018
50-cells.html:128 -	100	23	1	41.41584158415842	127.07920792079207
50-cells.html:128 -	100	24	1	51.33830845771145	4.686567164179104
50-cells.html:128 -	100	25	1	113.28358208955224	131.6965174129353
50-cells.html:128 -	100	26	1	6.227722772277224	18.465346534653477
50-cells.html:128 -	100	27	1	80.31343283582092	120.20398009950249
50-cells.html:128 -	100	28	1	122.95024875621884	54.263681592039816
50-cells.html:128 -	100	29	1	57.55721393034825	87.37810945273631
50-cells.html:128 -	100	30	1	33.07462686567164	136.62189054726363
50-cells.html:128 -	100	31	1	68.00495049504948	80.06930693069305
50-cells.html:128 -	100	32	1	76.67661691542285	144.9950248756218
50-cells.html:128 -	100	33	1	51.084999999999994	29.240000000000013
50-cells.html:128 -	100	34	1	146.76237623762376	98.64356435643569
50-cells.html:128 -	100	35	1	8.024875621890548	46.03980099502486
50-cells.html:128 -	100	36	1	115.52736318407959	108.57711442786072
50-cells.html:128 -	100	37	1	57.19900497512437	115.58706467661696
50-cells.html:128 -	100	38	1	110.65	63.799999999999976
50-cells.html:128 -	100	39	1	136.05970149253716	49.2587064676617
50-cells.html:128 -	100	40	1	56.470297029702984	132.06435643564362
50-cells.html:128 -	100	41	1	143.09950248756218	86.86567164179102
50-cells.html:128 -	100	42	1	14.487562189054723	84.03482587064676
50-cells.html:128 -	100	43	1	3.6965174129353238	84.11940298507461
50-cells.html:128 -	100	44	1	38.353233830845774	29.70646766169154
50-cells.html:128 -	100	45	1	49.02000000000002	45.399999999999984
50-cells.html:128 -	100	46	1	72.11386138613855	115.43564356435644
50-cells.html:128 -	100	47	1	103.13432835820895	17.771144278606982
50-cells.html:128 -	100	48	1	103.97000000000006	84.85
50-cells.html:128 -	100	49	1	81.48756218905477	16.786069651741286
50-cells.html:128 -	100	50	1	11.368159203980097	115.35323383084578
50-cells.html:128 -	110	1	1	69.1990049751244	69.30845771144281
50-cells.html:128 -	110	2	1	1.7277227722772284	121.65841584158417
50-cells.html:128 -	110	3	1	82.695	85.07
50-cells.html:128 -	110	4	1	18.295000000000005	42.025
50-cells.html:128 -	110	5	1	2.7899999999999987	31.540000000000003
50-cells.html:128 -	110	6	1	105.01492537313428	5.427860696517415
50-cells.html:128 -	110	7	1	68.67661691542285	12.099502487562198
50-cells.html:128 -	110	8	1	139.6517412935323	74.06467661691542
50-cells.html:128 -	110	9	1	101.23383084577112	131.73631840796023
50-cells.html:128 -	110	10	1	132.42079207920796	64.91089108910893
50-cells.html:128 -	110	11	1	103.24378109452736	109.71641791044776
50-cells.html:128 -	110	12	1	123.10499999999998	39.48
50-cells.html:128 -	110	13	1	125.00995024875625	144.32835820895522
50-cells.html:128 -	110	14	1	130.32178217821775	131.6287128712872
50-cells.html:128 -	110	15	1	142.75621890547262	41.855721393034855
50-cells.html:128 -	110	16	1	63.05970149253732	23.144278606965177
50-cells.html:128 -	110	17	1	73.35820895522389	57.52736318407958
50-cells.html:128 -	110	18	1	36.480198019801975	44.56930693069306
50-cells.html:128 -	110	19	1	92.70646766169159	122.33333333333336
50-cells.html:128 -	110	20	1	143.25	24.109999999999996
50-cells.html:128 -	110	21	1	23.427860696517417	81.86069651741295
50-cells.html:128 -	110	22	1	111.29499999999997	145.08499999999995
50-cells.html:128 -	110	23	1	41.545000000000016	127.295
50-cells.html:128 -	110	24	1	51.76616915422884	4.268656716417908
50-cells.html:128 -	110	25	1	113.60199004975128	131.776119402985
50-cells.html:128 -	110	26	1	7.1044776119402995	19.34825870646767
50-cells.html:128 -	110	27	1	80.34653465346533	120.50990099009896
50-cells.html:128 -	110	28	1	122.85074626865666	53.9054726368159
50-cells.html:128 -	110	29	1	57.850746268656735	87.91542288557213
50-cells.html:128 -	110	30	1	33.075	136.45000000000002
50-cells.html:128 -	110	31	1	68.60199004975124	80.457711442786
50-cells.html:128 -	110	32	1	75.31343283582088	144.6815920398011
50-cells.html:128 -	110	33	1	50.15422885572141	28.681592039800982
50-cells.html:128 -	110	34	1	147.55223880597015	98.44776119402984
50-cells.html:128 -	110	35	1	7.81592039800995	45.980099502487555
50-cells.html:128 -	110	36	1	114.7960199004975	109.67164179104478
50-cells.html:128 -	110	37	1	57.39000000000001	115.76999999999998
50-cells.html:128 -	110	38	1	110.50999999999995	64.02499999999996
50-cells.html:128 -	110	39	1	136.2089552238805	49.457711442786085
50-cells.html:128 -	110	40	1	56.930348258706466	132.93532338308447
50-cells.html:128 -	110	41	1	143.0148514851485	86.87128712871294
50-cells.html:128 -	110	42	1	14.135000000000003	85.21
50-cells.html:128 -	110	43	1	3.8299999999999983	84.26500000000001
50-cells.html:128 -	110	44	1	38.45771144278607	29.44278606965173
50-cells.html:128 -	110	45	1	48.0049751243781	46.487562189054714
50-cells.html:128 -	110	46	1	72.75124378109454	115.12437810945276
50-cells.html:128 -	110	47	1	103.2537313432836	17.587064676616915
50-cells.html:128 -	110	48	1	104.44776119402984	84.1343283582089
50-cells.html:128 -	110	49	1	81.11940298507466	17.343283582089562
50-cells.html:128 -	110	50	1	11.402985074626866	115.75621890547261
50-cells.html:128 -	120	1	1	69.1194029850746	69.30845771144276
50-cells.html:128 -	120	2	1	1.8606965174129348	121.38805970149251
50-cells.html:128 -	120	3	1	82.13930348258711	85.94527363184079
50-cells.html:128 -	120	4	1	18.159203980099505	41.85572139303481
50-cells.html:128 -	120	5	1	2.6716417910447756	31.313432835820894
50-cells.html:128 -	120	6	1	105.10499999999998	5.1049999999999995
50-cells.html:128 -	120	7	1	68.76616915422883	11.940298507462684
50-cells.html:128 -	120	8	1	139.60499999999988	74.13500000000009
50-cells.html:128 -	120	9	1	101.36318407960196	131.55223880597015
50-cells.html:128 -	120	10	1	131.75124378109447	64.74129353233833
50-cells.html:128 -	120	11	1	103.45273631840793	110.03980099502488
50-cells.html:128 -	120	12	1	123.36318407960195	39.4726368159204
50-cells.html:128 -	120	13	1	124.78606965174124	143.91044776119404
50-cells.html:128 -	120	14	1	132.54228855721394	132.6368159203979
50-cells.html:128 -	120	15	1	142.7860696517413	41.91044776119404
50-cells.html:128 -	120	16	1	62.960199004975145	22.86069651741294
50-cells.html:128 -	120	17	1	72.99999999999994	56.24875621890549
50-cells.html:128 -	120	18	1	36.059701492537336	42.77114427860696
50-cells.html:128 -	120	19	1	92.01492537313435	122.90547263681592
50-cells.html:128 -	120	20	1	142.37623762376245	25.663366336633658
50-cells.html:128 -	120	21	1	23.08955223880598	81.73134328358204
50-cells.html:128 -	120	22	1	111.27860696517412	144.94029850746278
50-cells.html:128 -	120	23	1	41.37313432835821	127.51741293532338
50-cells.html:128 -	120	24	1	52.08457711442785	4.437810945273634
50-cells.html:128 -	120	25	1	114.17326732673263	131.50990099009894
50-cells.html:128 -	120	26	1	7.179104477611938	19.542288557213936
50-cells.html:128 -	120	27	1	80.46	120.39500000000007
50-cells.html:128 -	120	28	1	122.89552238805967	53.99502487562191
50-cells.html:128 -	120	29	1	58.78217821782175	88.7128712871287
50-cells.html:128 -	120	30	1	32.706467661691555	136.4726368159204
50-cells.html:128 -	120	31	1	68.08457711442786	80.28358208955227
50-cells.html:128 -	120	32	1	74.34328358208958	144.8407960199005
50-cells.html:128 -	120	33	1	49.054726368159194	27.631840796019905
50-cells.html:128 -	120	34	1	148.0099502487562	98.06467661691545
50-cells.html:128 -	120	35	1	7.557213930348262	46.16915422885574
50-cells.html:128 -	120	36	1	114.74752475247526	110.91089108910894
50-cells.html:128 -	120	37	1	57.26000000000001	115.98999999999998
50-cells.html:128 -	120	38	1	110.35500000000005	64.23999999999994
50-cells.html:128 -	120	39	1	136.32999999999987	49.82499999999999
50-cells.html:128 -	120	40	1	57.26	133.29000000000005
50-cells.html:128 -	120	41	1	142.8407960199005	86.53731343283586
50-cells.html:128 -	120	42	1	14.318407960198996	86.2537313432836
50-cells.html:128 -	120	43	1	4.094527363184076	84.14925373134332
50-cells.html:128 -	120	44	1	38.65500000000003	29.130000000000003
50-cells.html:128 -	120	45	1	47.23762376237625	46.99009900990098
50-cells.html:128 -	120	46	1	72.90547263681589	115.11940298507466
50-cells.html:128 -	120	47	1	103.40796019900499	17.48756218905472
50-cells.html:128 -	120	48	1	105.17412935323384	83.92537313432831
50-cells.html:128 -	120	49	1	81.10945273631845	17.73134328358209
50-cells.html:128 -	120	50	1	11.442786069651746	116.03482587064676
50-cells.html:128 -	130	1	1	69.00497512437809	69.24875621890548
50-cells.html:128 -	130	2	1	1.9550000000000012	121.075
50-cells.html:128 -	130	3	1	81.2686567164179	87.2487562189055
50-cells.html:128 -	130	4	1	18.46766169154228	42.079601990049746
50-cells.html:128 -	130	5	1	2.3980099502487566	31.19900497512438
50-cells.html:128 -	130	6	1	105.17412935323378	5.049751243781094
50-cells.html:128 -	130	7	1	68.90547263681594	11.915422885572127
50-cells.html:128 -	130	8	1	139.70149253731347	74.06467661691538
50-cells.html:128 -	130	9	1	101.70646766169156	130.46766169154228
50-cells.html:128 -	130	10	1	131.12935323383087	64.63681592039799
50-cells.html:128 -	130	11	1	103.89054726368165	110.28855721393033
50-cells.html:128 -	130	12	1	123.50248756218913	39.477611940298516
50-cells.html:128 -	130	13	1	124.71287128712873	143.72772277227722
50-cells.html:128 -	130	14	1	134.15577889447232	133.1809045226131
50-cells.html:128 -	130	15	1	143.09452736318408	42.218905472636806
50-cells.html:128 -	130	16	1	63.15422885572142	22.686567164179102
50-cells.html:128 -	130	17	1	72.74129353233826	55.50746268656717
50-cells.html:128 -	130	18	1	34.735	41.115
50-cells.html:128 -	130	19	1	91.57213930348261	123.66666666666666
50-cells.html:128 -	130	20	1	141.17412935323384	26.880597014925378
50-cells.html:128 -	130	21	1	22.440594059405935	81.2722772277228
50-cells.html:128 -	130	22	1	110.95024875621885	144.4079601990051
50-cells.html:128 -	130	23	1	40.97524752475246	127.2772277227723
50-cells.html:128 -	130	24	1	52.11	4.1999999999999975
50-cells.html:128 -	130	25	1	115.25373134328363	131.43283582089552
50-cells.html:128 -	130	26	1	6.024875621890544	19.30348258706466
50-cells.html:128 -	130	27	1	80.66666666666666	119.90049751243781
50-cells.html:128 -	130	28	1	123.17000000000006	54.07
50-cells.html:128 -	130	29	1	59.519999999999996	88.83999999999996
50-cells.html:128 -	130	30	1	31.930348258706466	137.30348258706465
50-cells.html:128 -	130	31	1	68.10000000000005	80.1
50-cells.html:128 -	130	32	1	73.24875621890546	145.0796019900498
50-cells.html:128 -	130	33	1	48.517412935323364	26.91044776119402
50-cells.html:128 -	130	34	1	148.06467661691542	98.01990049751247
50-cells.html:128 -	130	35	1	7.636815920398009	46.15422885572141
50-cells.html:128 -	130	36	1	114.59900990099008	113.17821782178225
50-cells.html:128 -	130	37	1	57.08457711442789	116.19900497512438
50-cells.html:128 -	130	38	1	110.25870646766167	64.47263681592038
50-cells.html:128 -	130	39	1	136.57711442786055	50.069651741293534
50-cells.html:128 -	130	40	1	57.194029850746276	133.14427860696532
50-cells.html:128 -	130	41	1	142.75124378109453	86.59701492537312
50-cells.html:128 -	130	42	1	14.323383084577111	86.61194029850745
50-cells.html:128 -	130	43	1	4.064676616915421	83.93532338308461
50-cells.html:128 -	130	44	1	39.00990099009901	29.5049504950495
50-cells.html:128 -	130	45	1	46.631840796019915	47.09452736318406
50-cells.html:128 -	130	46	1	72.7462686567165	115.23383084577117
50-cells.html:128 -	130	47	1	103.88613861386139	16.965346534653467
50-cells.html:128 -	130	48	1	105.73631840796018	83.83582089552235
50-cells.html:128 -	130	49	1	81.55000000000001	18.654999999999994
50-cells.html:128 -	130	50	1	11.422885572139304	115.89054726368161
50-cells.html:128 -	140	1	1	69.01990049751247	69.31840796019894
50-cells.html:128 -	140	2	1	1.9049999999999987	121.23999999999995
50-cells.html:128 -	140	3	1	80.11442786069654	88.40298507462687
50-cells.html:128 -	140	4	1	18.747524752475258	41.65841584158415
50-cells.html:128 -	140	5	1	2.5572139303482606	31.1592039800995
50-cells.html:128 -	140	6	1	104.7810945273632	4.766169154228855
50-cells.html:128 -	140	7	1	68.70646766169155	12.07462686567165
50-cells.html:128 -	140	8	1	139.7860696517412	74.14925373134325
50-cells.html:128 -	140	9	1	102.01000000000002	129.51499999999982
50-cells.html:128 -	140	10	1	131.27499999999995	64.56999999999994
50-cells.html:128 -	140	11	1	104.425	109.71000000000006
50-cells.html:128 -	140	12	1	123.77114427860695	39.59203980099503
50-cells.html:128 -	140	13	1	124.26865671641794	143.44776119402985
50-cells.html:128 -	140	14	1	135.33333333333337	133.3432835820896
50-cells.html:128 -	140	15	1	142.93034825870646	42.004975124378106
50-cells.html:128 -	140	16	1	63.52736318407959	22.71144278606966
50-cells.html:128 -	140	17	1	72.66666666666667	55.30845771144278
50-cells.html:128 -	140	18	1	33.631840796019915	39.631840796019915
