the-wall-black.html:30 -	time	id	type	x	y	below wall
the-wall-black.html:156 -	1000	35	2	134.39800995024885	15.76119402985074	false
the-wall-black.html:156 -	1000	36	2	73.06467661691539	3.5174129353233834	false
the-wall-black.html:156 -	1000	37	2	19.53731343283581	25.955223880597025	false
the-wall-black.html:156 -	1000	38	2	61.25373134328359	62.70149253731339	false
the-wall-black.html:156 -	1000	39	2	130.93034825870643	41.4726368159204	false
the-wall-black.html:156 -	1000	40	2	43.68159203980101	27.228855721393046	false
the-wall-black.html:156 -	1000	41	2	62.65671641791043	40.696517412935314	false
the-wall-black.html:156 -	1000	42	2	114.11386138613861	4.2871287128712865	false
the-wall-black.html:156 -	1000	43	2	71.7014925373134	26.26865671641791	false
the-wall-black.html:156 -	1000	44	2	52.298507462686565	6.253731343283582	false
the-wall-black.html:156 -	1000	45	2	12.290000000000004	43.26000000000001	false
the-wall-black.html:156 -	1000	46	2	82.82000000000001	32.96999999999998	false
the-wall-black.html:156 -	1000	47	2	82.17500000000005	59.67999999999999	false
the-wall-black.html:156 -	1000	48	2	16.419999999999998	13.799999999999994	false
the-wall-black.html:156 -	1000	49	2	5.990049751243782	49.58706467661692	false
the-wall-black.html:156 -	1000	50	2	126.42288557213934	62.472636815920396	false
the-wall-black.html:156 -	1000	51	2	95.69000000000005	33.675	false
the-wall-black.html:156 -	1000	52	2	111.93532338308461	57.6965174129353	false
the-wall-black.html:156 -	1000	53	2	51.53	56.34499999999999	false
the-wall-black.html:156 -	1000	54	2	35.16915422885573	37.48756218905474	false
the-wall-black.html:156 -	1000	55	2	141.955	50.93000000000001	false
the-wall-black.html:156 -	1000	56	2	120.61691542288553	18.243781094527364	false
the-wall-black.html:156 -	1000	57	2	82.38999999999996	12.939999999999998	false
the-wall-black.html:156 -	1000	58	2	107.58706467661692	16.383084577114428	false
the-wall-black.html:156 -	1000	59	2	96.55721393034827	49.84577114427857	false
the-wall-black.html:156 -	1000	60	2	144.79601990049753	31.40298507462686	false
the-wall-black.html:156 -	1000	61	2	70.60499999999993	53.73999999999999	false
the-wall-black.html:156 -	1000	62	2	52.28855721393034	37.2039800995025	false
the-wall-black.html:156 -	1000	63	2	77.21890547263685	43.93034825870649	false
the-wall-black.html:156 -	1000	64	2	30.701492537313435	10.865671641791051	false
the-wall-black.html:156 -	1000	65	2	111.75621890547262	31.62189054726369	false
the-wall-black.html:156 -	1000	66	2	105.10447761194035	42.477611940298495	false
the-wall-black.html:156 -	1000	67	2	143.67661691542287	15.955223880597	false
the-wall-black.html:156 -	1000	68	2	54.174129353233845	20.55223880597015	false
the-wall-black.html:156 -	1000	19	2	5.945544554455443	23.68811881188118	false
the-wall-black.html:156 -	1000	20	2	113.58208955223884	46.07960199004974	false
the-wall-black.html:156 -	1000	21	2	6.422885572139306	40.288557213930375	false
the-wall-black.html:156 -	1000	22	2	53.96999999999997	36.55000000000001	false
the-wall-black.html:156 -	1000	23	2	89.15422885572137	9.114427860696514	false
the-wall-black.html:156 -	1000	24	2	69.54726368159201	12.671641791044776	false
the-wall-black.html:156 -	1000	25	2	124.71144278606965	63.43283582089552	false
the-wall-black.html:156 -	1000	26	2	82.14427860696519	60.855721393034834	false
the-wall-black.html:156 -	1000	27	2	15.691542288557214	57.378109452736304	false
the-wall-black.html:156 -	1000	28	2	114.84577114427863	57.412935323383074	false
the-wall-black.html:156 -	1000	29	2	130.77611940298505	29.85074626865672	false
the-wall-black.html:156 -	1000	30	2	100.83582089552242	37.154228855721385	false
the-wall-black.html:156 -	1000	31	2	66.25499999999994	57.020000000000024	false
the-wall-black.html:156 -	1000	32	2	134.76616915422892	45.228855721393046	false
the-wall-black.html:156 -	1000	33	2	50.562189054726346	25.67164179104477	false
the-wall-black.html:156 -	1000	34	2	42.66666666666664	61.27860696517412	false
the-wall-black.html:156 -	1000	35	2	4.713567839195979	55.92964824120604	false
the-wall-black.html:156 -	1000	36	2	37.159203980099505	28.08955223880597	false
the-wall-black.html:156 -	1000	37	2	142.41999999999996	27.27499999999999	false
the-wall-black.html:156 -	1000	38	2	96.71144278606968	51.62189054726368	false
the-wall-black.html:156 -	1000	39	2	14.440594059405928	8.88118811881187	false
the-wall-black.html:156 -	1000	40	2	136.3681592039801	8.641791044776122	false
the-wall-black.html:156 -	1000	41	2	31.45499999999999	5.080000000000001	false
the-wall-black.html:156 -	1000	42	2	104.00497512437808	10.149253731343284	false
the-wall-black.html:156 -	1000	43	2	79.40999999999997	2.655	false
the-wall-black.html:156 -	1000	44	2	7.676616915422886	9.606965174129355	false
the-wall-black.html:156 -	1000	45	2	53.422885572139286	48.48756218905471	false
the-wall-black.html:156 -	1000	46	2	48.139303482587096	5.592039800995027	false
the-wall-black.html:156 -	1000	47	2	143.98019801980206	14.262376237623757	false
the-wall-black.html:156 -	1000	48	2	57.055000000000014	63.25	false
the-wall-black.html:156 -	1000	49	2	54.25499999999999	13.205000000000007	false
the-wall-black.html:156 -	1000	50	2	26.348258706467657	45.6915422885572	false
the-wall-black.html:156 -	1000	51	2	142.0099009900988	62.623762376237636	false
the-wall-black.html:156 -	1000	52	2	90.14925373134331	28.47263681592041	false
the-wall-black.html:156 -	1000	53	2	116.00995024875624	11.791044776119405	false
the-wall-black.html:156 -	1000	54	2	82.53233830845772	16.06965174129353	false
the-wall-black.html:156 -	1000	55	2	76.23267326732679	71.47029702970296	false
the-wall-black.html:156 -	1000	56	2	125.06999999999998	5.290000000000001	false
the-wall-black.html:156 -	1000	57	2	97.15000000000008	62.59999999999997	false
the-wall-black.html:156 -	1000	58	2	86.22388059701491	44.671641791044784	false
the-wall-black.html:156 -	1000	59	2	75.52736318407962	34.10447761194027	false
the-wall-black.html:156 -	1000	60	2	24.800995024875622	26.74626865671642	false
the-wall-black.html:156 -	1000	61	2	67.07462686567168	25.19402985074627	false
the-wall-black.html:156 -	1000	62	2	30.144278606965194	14.67164179104478	false
the-wall-black.html:156 -	1000	63	2	142.3267326732673	49.777227722772295	false
the-wall-black.html:156 -	1000	64	2	69.95	44.7	false
the-wall-black.html:156 -	1000	65	2	16.601990049751244	35.6318407960199	false
the-wall-black.html:156 -	1000	66	2	28.039800995024873	61.44278606965175	false
the-wall-black.html:156 -	1000	67	2	39.228855721393	44.19900497512437	false
the-wall-black.html:156 -	1000	68	2	122.30348258706464	39.388059701492544	false
